1.047198e-02	3.721584e+00	1.860792e+00
1.480961e-02	8.534202e+00	4.267101e+00
2.325316e-02	3.389920e+02	7.397413e+01
3.138812e-02	2.526339e+01	4.774332e+00
4.232022e-02	1.980412e+02	2.317896e+01
5.586400e-02	1.703755e+02	1.377404e+01
7.528527e-02	1.200730e+02	6.087941e+00
1.020058e-01	1.407290e+02	4.607259e+00
1.378239e-01	1.857531e+02	3.951299e+00
1.859711e-01	2.112739e+02	2.891451e+00
2.508717e-01	2.437610e+02	2.145947e+00
3.387398e-01	3.092215e+02	1.740251e+00
4.574030e-01	3.656547e+02	1.318088e+00
6.175888e-01	4.307982e+02	9.924091e-01
8.337310e-01	4.728419e+02	6.963775e-01
1.125554e+00	4.743494e+02	4.459433e-01
1.519554e+00	4.236074e+02	2.542177e-01
2.036695e+00	3.791376e+02	1.505007e-01
2.619625e+00	3.132398e+02	1.413411e-01
