1.047198e-02	6.126859e-05	3.063429e-05
1.480961e-02	1.457656e-04	7.288281e-05
2.325316e-02	1.162797e-01	2.537430e-02
3.138812e-02	1.649694e-03	3.117628e-04
4.232022e-02	7.136142e-02	8.352223e-03
5.586400e-02	5.384913e-02	4.353444e-03
7.528527e-02	4.004084e-02	2.030151e-03
1.020058e-01	3.307555e-02	1.082845e-03
1.378239e-01	4.190587e-02	8.914125e-04
1.859711e-01	4.957764e-02	6.785095e-04
2.508717e-01	5.700224e-02	5.018184e-04
3.387398e-01	7.310889e-02	4.114455e-04
4.574030e-01	8.643184e-02	3.115637e-04
6.175888e-01	1.003158e-01	2.310927e-04
8.337310e-01	1.068167e-01	1.573142e-04
1.125554e+00	1.027450e-01	9.659221e-05
1.519554e+00	8.613601e-02	5.169243e-05
2.036695e+00	6.695138e-02	2.657670e-05
2.619625e+00	4.257808e-02	1.921222e-05
