1.047198e-02	6.401454e-01	3.200727e-01
1.480961e-02	4.271777e-01	2.135888e-01
2.325316e-02	1.421347e+01	3.101633e+00
3.138812e-02	4.164244e+00	7.869682e-01
4.232022e-02	1.208384e+01	1.414307e+00
5.586400e-02	9.259613e+00	7.485953e-01
7.528527e-02	6.302010e+00	3.195246e-01
1.020058e-01	4.514023e+00	1.477825e-01
1.378239e-01	5.647717e+00	1.201370e-01
1.859711e-01	4.639101e+00	6.348978e-02
2.508717e-01	3.598170e+00	3.167644e-02
3.387398e-01	3.670980e+00	2.065970e-02
4.574030e-01	3.728436e+00	1.344002e-02
6.175888e-01	4.088749e+00	9.419055e-03
8.337310e-01	4.216154e+00	6.209337e-03
1.125554e+00	4.020492e+00	3.779728e-03
1.519554e+00	3.569396e+00	2.142087e-03
2.036695e+00	3.217435e+00	1.277178e-03
2.619625e+00	2.946487e+00	1.329524e-03
