1.047198e-02	3.212077e+00	1.606038e+00
1.480961e-02	2.885928e+00	1.442964e+00
2.325316e-02	1.037652e+02	2.264342e+01
3.138812e-02	1.863827e+01	3.522303e+00
4.232022e-02	8.536954e+01	9.991749e+00
5.586400e-02	7.787336e+01	6.295688e+00
7.528527e-02	6.450935e+01	3.270754e+00
1.020058e-01	5.979593e+01	1.957631e+00
1.378239e-01	7.166589e+01	1.524461e+00
1.859711e-01	7.483821e+01	1.024220e+00
2.508717e-01	7.193643e+01	6.332914e-01
3.387398e-01	7.095111e+01	3.993018e-01
4.574030e-01	6.916640e+01	2.493264e-01
6.175888e-01	6.848338e+01	1.577619e-01
8.337310e-01	6.695036e+01	9.860109e-02
1.125554e+00	6.486154e+01	6.097736e-02
1.519554e+00	6.054537e+01	3.633484e-02
2.036695e+00	5.871613e+01	2.330768e-02
2.619625e+00	5.137141e+01	2.317998e-02
