1.777153e-02	3.412135e+00	1.706068e+00
2.899324e-02	8.819635e+00	2.546009e+00
3.808360e-02	1.565641e+01	3.500881e+00
5.034329e-02	1.896650e+01	2.630180e+00
6.683296e-02	2.600568e+01	2.263504e+00
9.045854e-02	2.814467e+01	1.535418e+00
1.224649e-01	3.586202e+01	1.237357e+00
1.654394e-01	4.254860e+01	9.402001e-01
2.232086e-01	5.130253e+01	7.226425e-01
3.011090e-01	6.170720e+01	5.546841e-01
4.065824e-01	6.940869e+01	3.967053e-01
5.489802e-01	7.932211e+01	2.892580e-01
7.411939e-01	9.053239e+01	2.103471e-01
1.000563e+00	1.037970e+02	1.538369e-01
1.350756e+00	1.213953e+02	1.146605e-01
1.774526e+00	1.334701e+02	9.872139e-02
2.228694e+00	1.407115e+02	1.969064e-01
