1.777153e-02	8.911737e-04	4.455868e-04
2.899324e-02	2.326012e-03	6.714619e-04
3.808360e-02	2.111902e-03	4.722357e-04
5.034329e-02	4.828135e-03	6.695419e-04
6.683296e-02	8.409524e-03	7.319551e-04
9.045854e-02	1.509728e-02	8.236243e-04
1.224649e-01	2.238556e-02	7.723753e-04
1.654394e-01	3.301370e-02	7.295066e-04
2.232086e-01	5.204384e-02	7.330846e-04
3.011090e-01	8.554513e-02	7.689625e-04
4.065824e-01	1.410823e-01	8.063557e-04
5.489802e-01	2.255150e-01	8.223686e-04
7.411939e-01	3.478685e-01	8.082537e-04
1.000563e+00	5.196874e-01	7.702260e-04
1.350756e+00	8.015384e-01	7.570704e-04
1.774526e+00	1.235814e+00	9.140718e-04
2.228694e+00	1.766950e+00	2.472604e-03
