1.777153e-02	1.485187e-01	7.425933e-02
2.899324e-02	3.078855e-01	8.887890e-02
3.808360e-02	3.506991e-01	7.841870e-02
5.034329e-02	6.253247e-01	8.671693e-02
6.683296e-02	1.038259e+00	9.036880e-02
9.045854e-02	1.705365e+00	9.303531e-02
1.224649e-01	2.999423e+00	1.034899e-01
1.654394e-01	4.430638e+00	9.790419e-02
2.232086e-01	5.725145e+00	8.064385e-02
3.011090e-01	7.150583e+00	6.427636e-02
4.065824e-01	7.880180e+00	4.503916e-02
5.489802e-01	8.207657e+00	2.993025e-02
7.411939e-01	8.345882e+00	1.939121e-02
1.000563e+00	8.383085e+00	1.242453e-02
1.350756e+00	9.006851e+00	8.507166e-03
1.774526e+00	1.052129e+01	7.782089e-03
2.228694e+00	1.207377e+01	1.689558e-02
