1.777153e-02	7.127651e-04	3.563825e-04
2.899324e-02	1.702305e-03	4.914132e-04
3.808360e-02	4.181791e-03	9.350769e-04
5.034329e-02	7.530610e-03	1.044308e-03
6.683296e-02	1.254742e-02	1.092113e-03
9.045854e-02	1.848471e-02	1.008424e-03
1.224649e-01	2.880075e-02	9.937202e-04
1.654394e-01	4.152958e-02	9.176827e-04
2.232086e-01	5.845976e-02	8.234586e-04
3.011090e-01	7.973942e-02	7.167751e-04
4.065824e-01	1.060331e-01	6.060319e-04
5.489802e-01	1.363569e-01	4.972426e-04
7.411939e-01	1.624158e-01	3.773643e-04
1.000563e+00	1.835060e-01	2.719733e-04
1.350756e+00	2.097487e-01	1.981122e-04
1.774526e+00	2.549077e-01	1.885428e-04
2.228694e+00	3.154567e-01	4.414383e-04
