1.777153e-02	1.955976e-01	9.779878e-02
2.899324e-02	4.989145e-01	1.440242e-01
3.808360e-02	5.676160e-01	1.269228e-01
5.034329e-02	1.419060e+00	1.967882e-01
6.683296e-02	1.343442e+00	1.169316e-01
9.045854e-02	1.347072e+00	7.348880e-02
1.224649e-01	1.354319e+00	4.672844e-02
1.654394e-01	1.510832e+00	3.338498e-02
2.232086e-01	1.304266e+00	1.837177e-02
3.011090e-01	1.186136e+00	1.066214e-02
4.065824e-01	1.038117e+00	5.933357e-03
5.489802e-01	9.251545e-01	3.373691e-03
7.411939e-01	8.322565e-01	1.933703e-03
1.000563e+00	7.785371e-01	1.153866e-03
1.350756e+00	8.224550e-01	7.768265e-04
1.774526e+00	9.676709e-01	7.157392e-04
2.228694e+00	1.101661e+00	1.541623e-03
