1.777153e-02	1.072318e+00	5.361592e-01
2.899324e-02	2.105391e+00	6.077741e-01
3.808360e-02	1.596692e+00	3.570311e-01
5.034329e-02	3.298446e+00	4.574122e-01
6.683296e-02	5.391420e+00	4.692629e-01
9.045854e-02	7.678420e+00	4.188922e-01
1.224649e-01	9.688561e+00	3.342871e-01
1.654394e-01	1.064761e+01	2.352811e-01
2.232086e-01	1.245132e+01	1.753881e-01
3.011090e-01	1.353257e+01	1.216439e-01
4.065824e-01	1.392570e+01	7.959230e-02
5.489802e-01	1.398524e+01	5.099892e-02
7.411939e-01	1.382373e+01	3.211868e-02
1.000563e+00	1.437652e+01	2.130737e-02
1.350756e+00	1.653679e+01	1.561936e-02
1.774526e+00	1.927367e+01	1.425580e-02
2.228694e+00	2.268120e+01	3.173922e-02
