0.1	316.02171284
0.110882524038	319.832254534
0.122949341369	357.741347333
0.136329332998	428.236573214
0.151165405432	532.132036525
0.167616017014	669.502226934
0.185856870357	850.376637258
0.206082788949	1118.35665089
0.228509797994	1505.63819886
0.253377431689	2044.48172198
0.280951291598	2786.44420996
0.31152588344	3796.87136405
0.345427762589	5174.54434187
0.383019021885	7052.44336275
0.42470115901	9612.36331424
0.470919364727	13102.0488777
0.522167277791	17859.2486844
0.578992257313	24344.4160912
0.642001228891	33185.2779615
0.711867166947	45237.6069166
0.789336282506	61668.0699936
0.875235993187	84067.1708568
0.970483760531	114603.228018
1.07609688905	156232.290587
1.19320339167	212984.308522
1.32305403759	290353.220325
1.46703571126	395828.709766
1.62668622517	539621.087292
1.80371074465	735649.402876
2.0	1002888.35109
