1.256637e-02	4.020103e-02	1.797845e-02
1.777153e-02	7.185441e-02	2.540437e-02
2.176559e-02	1.190115e-01	5.950577e-02
2.739295e-02	2.475350e-01	5.401655e-02
3.498929e-02	3.076543e-01	5.057806e-02
4.393708e-02	6.916452e-01	8.151117e-02
5.482241e-02	8.699232e-01	8.042443e-02
6.819371e-02	1.461927e+00	9.496238e-02
8.508792e-02	2.153327e+00	1.006184e-01
1.064636e-01	3.281047e+00	1.104786e-01
1.328480e-01	4.351981e+00	1.062407e-01
1.660649e-01	4.270366e+00	7.439391e-02
2.075988e-01	3.482976e+00	4.374273e-02
2.592306e-01	3.118387e+00	2.818638e-02
3.239517e-01	2.733378e+00	1.767115e-02
4.052004e-01	2.424305e+00	1.121079e-02
5.064935e-01	2.164577e+00	7.195733e-03
6.330013e-01	1.997510e+00	4.752596e-03
7.912545e-01	1.934693e+00	3.297427e-03
9.890302e-01	1.986912e+00	2.425342e-03
1.236277e+00	2.258076e+00	1.973313e-03
1.541785e+00	3.047847e+00	1.933405e-03
1.893225e+00	4.363849e+00	2.734458e-03
2.274256e+00	6.556737e+00	7.672493e-03
