1.256637e-02	4.914997e-02	2.198053e-02
1.777153e-02	2.043008e-02	7.223123e-03
2.176559e-02	5.720919e-02	2.860460e-02
2.739295e-02	1.376904e-01	3.004650e-02
3.498929e-02	2.199035e-01	3.615191e-02
4.393708e-02	3.162770e-01	3.727361e-02
5.482241e-02	5.360839e-01	4.956097e-02
6.819371e-02	1.244244e+00	8.082235e-02
8.508792e-02	1.830211e+00	8.552016e-02
1.064636e-01	2.878718e+00	9.693148e-02
1.328480e-01	4.560885e+00	1.113405e-01
1.660649e-01	6.822973e+00	1.188628e-01
2.075988e-01	9.942888e+00	1.248728e-01
2.592306e-01	1.353014e+01	1.222958e-01
3.239517e-01	1.799547e+01	1.163398e-01
4.052004e-01	2.180807e+01	1.008477e-01
5.064935e-01	2.542272e+01	8.451311e-02
6.330013e-01	2.844534e+01	6.767887e-02
7.912545e-01	3.094872e+01	5.274797e-02
9.890302e-01	3.311221e+01	4.041872e-02
1.236277e+00	3.690116e+01	3.224762e-02
1.541785e+00	4.592729e+01	2.913402e-02
1.893225e+00	5.833538e+01	3.655389e-02
2.274256e+00	7.962304e+01	9.317245e-02
