1.256637e-02	3.960118e-02	1.771019e-02
1.777153e-02	2.266201e-02	8.012230e-03
2.176559e-02	1.023267e-01	5.116335e-02
2.739295e-02	1.419123e-01	3.096780e-02
3.498929e-02	2.287746e-01	3.761032e-02
4.393708e-02	3.342071e-01	3.938668e-02
5.482241e-02	6.403668e-01	5.920193e-02
6.819371e-02	1.401321e+00	9.102556e-02
8.508792e-02	2.152377e+00	1.005740e-01
1.064636e-01	3.591621e+00	1.209362e-01
1.328480e-01	5.841941e+00	1.426137e-01
1.660649e-01	9.004731e+00	1.568711e-01
2.075988e-01	1.306466e+01	1.640792e-01
2.592306e-01	1.754807e+01	1.586130e-01
3.239517e-01	2.281895e+01	1.475233e-01
4.052004e-01	2.724671e+01	1.259978e-01
5.064935e-01	3.124151e+01	1.038566e-01
6.330013e-01	3.468141e+01	8.251609e-02
7.912545e-01	3.722528e+01	6.344552e-02
9.890302e-01	3.911281e+01	4.774341e-02
1.236277e+00	4.242895e+01	3.707830e-02
1.541785e+00	5.160400e+01	3.273505e-02
1.893225e+00	6.443748e+01	4.037756e-02
2.274256e+00	8.701376e+01	1.018208e-01
