0.01256637	4.85143080152
0.01777153	12.5196246474
0.02176559	15.8355261926
0.02739295	16.3851651152
0.03498929	13.6712557155
0.04393708	9.9476158176
0.05482241	6.66891751955
0.06819371	4.3033657759
0.08508792	2.75900612122
0.1064636	1.8402279743
0.132848	1.34920889567
0.1660649	1.13019049403
0.2075988	1.13558972222
0.2592306	1.4245845895
0.3239517	2.19742803756
0.4052004	3.89295737802
0.5064935	7.22151107575
0.6330013	13.705820623
0.7912545	26.3818492882
0.9890302	51.132651919
1.236277	99.4757736006
1.541785	192.579036104
1.893225	356.200313031
2.274256	617.002475667
