1.256637e-02	2.197754e-02	9.828655e-03
1.777153e-02	3.405428e-02	1.204001e-02
2.176559e-02	7.783372e-02	3.891686e-02
2.739295e-02	1.733331e-01	3.782439e-02
3.498929e-02	1.972226e-01	3.242320e-02
4.393708e-02	4.397882e-01	5.182953e-02
5.482241e-02	5.872881e-01	5.429481e-02
6.819371e-02	1.001186e+00	6.503402e-02
8.508792e-02	1.597026e+00	7.462413e-02
1.064636e-01	2.391335e+00	8.052042e-02
1.328480e-01	3.217871e+00	7.855478e-02
1.660649e-01	3.396600e+00	5.917205e-02
2.075988e-01	2.848227e+00	3.577091e-02
2.592306e-01	2.510043e+00	2.268770e-02
3.239517e-01	2.023077e+00	1.307908e-02
4.052004e-01	1.738195e+00	8.037989e-03
5.064935e-01	1.563321e+00	5.196971e-03
6.330013e-01	1.441123e+00	3.428807e-03
7.912545e-01	1.374764e+00	2.343102e-03
9.890302e-01	1.378739e+00	1.682970e-03
1.236277e+00	1.545931e+00	1.350976e-03
1.541785e+00	2.032577e+00	1.289367e-03
1.893225e+00	2.857445e+00	1.790521e-03
2.274256e+00	4.242595e+00	4.964555e-03
