0.02513274	0.909483577039
0.03554307	2.45251568275
0.04353119	2.41282318607
0.05478589	5.08551246923
0.06997858	8.1229870428
0.08787416	11.3027962243
0.1096448	15.0766967765
0.1363874	21.4019372157
0.1701758	25.5693058198
0.2129272	28.1544542954
0.265696	30.6614956108
0.3321298	30.9330406051
0.4151976	31.3247407665
0.5184612	31.60820509
0.6479033	31.8678592864
0.8104009	32.4981106214
1.012987	34.2103027857
1.266003	38.5657324312
1.576016	49.9291755198
1.934797	67.8331012797
2.317192	97.5910114413
