1.256637e-02	2.616854e-01	1.170293e-01
1.777153e-02	1.576332e-01	5.573176e-02
2.176559e-02	1.666524e-01	8.332618e-02
2.739295e-02	7.041759e-01	1.536638e-01
3.498929e-02	1.267233e+00	2.083318e-01
4.393708e-02	1.805042e+00	2.127263e-01
5.482241e-02	2.643120e+00	2.443565e-01
6.819371e-02	5.520843e+00	3.586173e-01
8.508792e-02	8.042900e+00	3.758200e-01
1.064636e-01	1.189189e+01	4.004207e-01
1.328480e-01	1.668745e+01	4.073746e-01
1.660649e-01	2.133846e+01	3.717366e-01
2.075988e-01	2.531561e+01	3.179389e-01
2.592306e-01	2.820707e+01	2.549572e-01
3.239517e-01	2.983770e+01	1.928991e-01
4.052004e-01	3.102092e+01	1.434510e-01
5.064935e-01	3.260791e+01	1.083990e-01
6.330013e-01	3.379359e+01	8.040375e-02
7.912545e-01	3.513642e+01	5.988534e-02
9.890302e-01	3.662212e+01	4.470313e-02
1.236277e+00	3.986412e+01	3.483692e-02
1.541785e+00	4.935032e+01	3.130543e-02
1.893225e+00	6.413072e+01	4.018534e-02
2.274256e+00	8.930842e+01	1.045060e-01
