1.256637e-02	3.424565e-01	1.531512e-01
1.777153e-02	5.760193e-01	2.036536e-01
2.176559e-02	4.105808e-01	2.052904e-01
2.739295e-02	1.298227e+00	2.832964e-01
3.498929e-02	1.904934e+00	3.131692e-01
4.393708e-02	3.641877e+00	4.291994e-01
5.482241e-02	4.468309e+00	4.130953e-01
6.819371e-02	7.657500e+00	4.974080e-01
8.508792e-02	1.122571e+01	5.245430e-01
1.064636e-01	1.576611e+01	5.308725e-01
1.328480e-01	2.021810e+01	4.935651e-01
1.660649e-01	1.942253e+01	3.383594e-01
2.075988e-01	1.485196e+01	1.865259e-01
2.592306e-01	1.406935e+01	1.271696e-01
3.239517e-01	1.294909e+01	8.371515e-02
4.052004e-01	1.176485e+01	5.440457e-02
5.064935e-01	1.097720e+01	3.649166e-02
6.330013e-01	1.034901e+01	2.462299e-02
7.912545e-01	1.011093e+01	1.723273e-02
9.890302e-01	1.038852e+01	1.268085e-02
1.236277e+00	1.163528e+01	1.016797e-02
1.541785e+00	1.517962e+01	9.629206e-03
1.893225e+00	2.117696e+01	1.326982e-02
2.274256e+00	3.116176e+01	3.646454e-02
