0.02513274	35327368.0015
0.03554307	13634.2019542
0.04353119	513.436411116
0.05478589	34.1673786895
0.06997858	5.27025578626
0.08787416	2.19229357978
0.1096448	1.89548512116
0.1363874	2.52595312994
0.1701758	3.50940888119
0.2129272	4.90148724688
0.265696	6.98469403219
0.3321298	10.5586546374
0.4151976	17.5902739423
0.5184612	31.6983321285
0.6479033	59.9278268839
0.8104009	115.766491043
1.012987	224.898717517
1.266003	438.000535893
1.576016	844.103936443
1.934797	1561.00249092
2.317192	2680.63378614
