0.02513274	1.70993772007
0.03554307	4.53945564234
0.04353119	4.66465992897
0.05478589	9.1857958239
0.06997858	14.3038659261
0.08787416	18.4722378574
0.1096448	26.2379896851
0.1363874	33.9981505144
0.1701758	33.1126909802
0.2129272	28.3172510811
0.265696	26.6740745402
0.3321298	24.6449104861
0.4151976	23.2475119212
0.5184612	22.1878805222
0.6479033	21.4406762316
0.8104009	21.2832835717
1.012987	22.0300598074
1.266003	25.0540863137
1.576016	32.9117723912
1.934797	46.010328089
2.317192	67.687878538
