1.256637e-02	6.823956e-01	3.051766e-01
1.777153e-02	8.222806e-01	2.907201e-01
2.176559e-02	3.990189e-01	1.995095e-01
2.739295e-02	2.016926e+00	4.401292e-01
3.498929e-02	3.467553e+00	5.700621e-01
4.393708e-02	5.850410e+00	6.894774e-01
5.482241e-02	7.560338e+00	6.989535e-01
6.819371e-02	1.386733e+01	9.007799e-01
8.508792e-02	2.026074e+01	9.467222e-01
1.064636e-01	2.855783e+01	9.615921e-01
1.328480e-01	3.677899e+01	8.978500e-01
1.660649e-01	3.822872e+01	6.659814e-01
2.075988e-01	3.217323e+01	4.040639e-01
2.592306e-01	2.995522e+01	2.707583e-01
3.239517e-01	2.710250e+01	1.752162e-01
4.052004e-01	2.647886e+01	1.224470e-01
5.064935e-01	2.591626e+01	8.615381e-02
6.330013e-01	2.554402e+01	6.077586e-02
7.912545e-01	2.567682e+01	4.376272e-02
9.890302e-01	2.645124e+01	3.228795e-02
1.236277e+00	2.893059e+01	2.528220e-02
1.541785e+00	3.650716e+01	2.315836e-02
1.893225e+00	4.885585e+01	3.061387e-02
2.274256e+00	6.977169e+01	8.164470e-02
