0.1	7.81481430528
0.110882524038	7.15937770678
0.122949341369	6.72130574199
0.136329332998	6.47494402068
0.151165405432	6.40921148444
0.167616017014	6.52742109085
0.185856870357	6.84903411305
0.206082788949	7.41420853609
0.228509797994	8.31184720595
0.253377431689	9.72078926786
0.280951291598	11.8456704833
0.31152588344	14.889794852
0.345427762589	19.0464825402
0.383019021885	24.5373802527
0.42470115901	31.8309339851
0.470919364727	41.5220518027
0.522167277791	54.4164505617
0.578992257313	71.8165154852
0.642001228891	95.1795432849
0.711867166947	126.601185009
0.789336282506	169.306574922
0.875235993187	227.152007841
0.970483760531	305.631223025
1.07609688905	412.598255103
1.19320339167	558.193324858
1.32305403759	756.547056997
1.46703571126	1027.05124476
1.62668622517	1396.01068535
1.80371074465	1896.00690688
2.0	2562.92123312
