0.1	315.933001079
0.110882524038	319.763549545
0.122949341369	357.685296345
0.136329332998	428.189050589
0.151165405432	532.089457185
0.167616017014	669.462869152
0.185856870357	850.340103596
0.206082788949	1118.32125082
0.228509797994	1505.60232869
0.253377431689	2044.44434659
0.280951291598	2786.40484068
0.31152588344	3796.82978737
0.345427762589	5174.50051979
0.383019021885	7052.39760727
0.42470115901	9612.31545493
0.470919364727	13101.9991378
0.522167277791	17859.1985542
0.578992257313	24344.3654416
0.642001228891	33185.2272541
0.711867166947	45237.5571611
0.789336282506	61668.0212646
0.875235993187	84067.1233515
0.970483760531	114603.181966
1.07609688905	156232.246147
1.19320339167	212984.265944
1.32305403759	290353.180672
1.46703571126	395828.676995
1.62668622517	539621.072754
1.80371074465	735649.434213
2.0	1002888.48896
