1.047198e-02	7.487115e-02	3.743558e-02
1.480961e-02	1.295229e-01	6.476146e-02
2.325316e-02	2.153785e+00	4.699944e-01
3.138812e-02	1.796447e+00	3.394965e-01
4.232022e-02	3.569954e+00	4.178315e-01
5.586400e-02	6.058720e+00	4.898185e-01
7.528527e-02	9.075511e+00	4.601467e-01
1.020058e-01	1.309487e+01	4.287070e-01
1.378239e-01	2.186361e+01	4.650779e-01
1.859711e-01	2.210466e+01	3.025198e-01
2.508717e-01	2.115429e+01	1.862315e-01
3.387398e-01	2.087381e+01	1.174746e-01
4.574030e-01	2.105819e+01	7.590916e-02
6.175888e-01	2.160101e+01	4.976123e-02
8.337310e-01	2.186701e+01	3.220462e-02
1.125554e+00	2.089729e+01	1.964587e-02
1.519554e+00	1.905746e+01	1.143687e-02
2.036695e+00	1.928368e+01	7.654756e-03
2.619625e+00	2.048703e+01	9.244227e-03
