1.047198e-02	2.373512e+00	1.186756e+00
1.480961e-02	6.130892e+00	3.065446e+00
2.325316e-02	4.515689e+02	9.854041e+01
3.138812e-02	1.992525e+01	3.765518e+00
4.232022e-02	2.441609e+02	2.857687e+01
5.586400e-02	1.938684e+02	1.567333e+01
7.528527e-02	1.243262e+02	6.303587e+00
1.020058e-01	1.321946e+02	4.327856e+00
1.378239e-01	1.716782e+02	3.651901e+00
1.859711e-01	1.902679e+02	2.603968e+00
2.508717e-01	2.166356e+02	1.907148e+00
3.387398e-01	2.756994e+02	1.551594e+00
4.574030e-01	3.234675e+02	1.166014e+00
6.175888e-01	3.771591e+02	8.688433e-01
8.337310e-01	4.055738e+02	5.973086e-01
1.125554e+00	4.040522e+02	3.798558e-01
1.519554e+00	3.696024e+02	2.218079e-01
2.036695e+00	3.351822e+02	1.330523e-01
2.619625e+00	2.525633e+02	1.139624e-01
