1.047198e-02	1.066823e-02	5.334116e-03
1.480961e-02	4.232324e-02	2.116162e-02
2.325316e-02	1.262820e+00	2.755699e-01
3.138812e-02	2.939405e-01	5.554954e-02
4.232022e-02	1.168108e+00	1.367167e-01
5.586400e-02	1.176895e+00	9.514630e-02
7.528527e-02	1.314476e+00	6.664660e-02
1.020058e-01	1.386464e+00	4.539079e-02
1.378239e-01	1.679905e+00	3.573457e-02
1.859711e-01	1.983794e+00	2.714980e-02
2.508717e-01	2.275516e+00	2.003248e-02
3.387398e-01	2.671693e+00	1.503587e-02
4.574030e-01	3.045951e+00	1.097984e-02
6.175888e-01	3.149887e+00	7.256244e-03
8.337310e-01	2.985514e+00	4.396913e-03
1.125554e+00	2.715296e+00	2.552693e-03
1.519554e+00	2.583144e+00	1.550211e-03
2.036695e+00	2.892483e+00	1.148186e-03
2.619625e+00	3.056834e+00	1.379315e-03
